date,id,price,url
发标日期：2017-07-19,http://www.yidai.com/invest/a201707664285.html,"123,000.00 元",https://www.yidai.com/invest/index.html?page=13
发标日期：2017-07-19,http://www.yidai.com/invest/a201707664019.html,"50,000.00 元",https://www.yidai.com/invest/index.html?page=13
发标日期：2017-07-19,http://www.yidai.com/invest/a201707663330.html,"151,000.00 元",https://www.yidai.com/invest/index.html?page=13
发标日期：2017-07-20,http://www.yidai.com/invest/a201707663147.html,"30,000.00 元",https://www.yidai.com/invest/index.html?page=13
发标日期：2017-07-21,http://www.yidai.com/invest/a201707730594.html,"22,000.00 元",https://www.yidai.com/invest/index.html?page=11
发标日期：2017-07-21,http://www.yidai.com/invest/a201707729800.html,"192,000.00 元",https://www.yidai.com/invest/index.html?page=11
发标日期：2017-07-21,http://www.yidai.com/invest/a201707729502.html,"71,000.00 元",https://www.yidai.com/invest/index.html?page=11
发标日期：2017-07-21,http://www.yidai.com/invest/a201707728665.html,"59,000.00 元",https://www.yidai.com/invest/index.html?page=11
发标日期：2017-07-21,http://www.yidai.com/invest/a201707728639.html,"40,000.00 元",https://www.yidai.com/invest/index.html?page=11
发标日期：2017-07-21,http://www.yidai.com/invest/a201707727987.html,"167,000.00 元",https://www.yidai.com/invest/index.html?page=11
发标日期：2017-07-21,http://www.yidai.com/invest/a201707724226.html,"56,000.00 元",https://www.yidai.com/invest/index.html?page=11
发标日期：2017-07-21,http://www.yidai.com/invest/a201707722351.html,"147,000.00 元",https://www.yidai.com/invest/index.html?page=11
发标日期：2017-07-21,http://www.yidai.com/invest/a201707722243.html,"200,000.00 元",https://www.yidai.com/invest/index.html?page=11
发标日期：2017-07-21,http://www.yidai.com/invest/a201707721672.html,"200,000.00 元",https://www.yidai.com/invest/index.html?page=11
发标日期：2017-07-19,http://www.yidai.com/invest/a201707656958.html,"110,000.00 元",https://www.yidai.com/invest/index.html?page=14
发标日期：2017-07-19,http://www.yidai.com/invest/a201707656717.html,"150,000.00 元",https://www.yidai.com/invest/index.html?page=14
发标日期：2017-07-24,http://www.yidai.com/invest/a201707654160.html,"189,000.00 元",https://www.yidai.com/invest/index.html?page=14
发标日期：2017-07-19,http://www.yidai.com/invest/a201707654108.html,"80,000.00 元",https://www.yidai.com/invest/index.html?page=14
发标日期：2017-07-19,http://www.yidai.com/invest/a201707653367.html,"70,000.00 元",https://www.yidai.com/invest/index.html?page=14
发标日期：2017-07-19,http://www.yidai.com/invest/a201707653137.html,"33,000.00 元",https://www.yidai.com/invest/index.html?page=14
发标日期：2017-07-19,http://www.yidai.com/invest/a201707652856.html,"151,000.00 元",https://www.yidai.com/invest/index.html?page=14
发标日期：2017-07-19,http://www.yidai.com/invest/a201707652701.html,"60,000.00 元",https://www.yidai.com/invest/index.html?page=14
发标日期：2017-07-19,http://www.yidai.com/invest/a201707652372.html,"156,000.00 元",https://www.yidai.com/invest/index.html?page=14
发标日期：2017-07-19,http://www.yidai.com/invest/a201707652340.html,"102,500.00 元",https://www.yidai.com/invest/index.html?page=14
发标日期：2017-07-19,http://www.yidai.com/invest/a201707651787.html,"134,000.00 元",https://www.yidai.com/invest/index.html?page=15
发标日期：2017-07-19,http://www.yidai.com/invest/a201707650929.html,"150,000.00 元",https://www.yidai.com/invest/index.html?page=15
发标日期：2017-07-18,http://www.yidai.com/invest/a201707627828.html,"100,000.00 元",https://www.yidai.com/invest/index.html?page=15
发标日期：2017-07-18,http://www.yidai.com/invest/a201707627547.html,"114,000.00 元",https://www.yidai.com/invest/index.html?page=15
发标日期：2017-07-20,http://www.yidai.com/invest/a201707627452.html,"200,000.00 元",https://www.yidai.com/invest/index.html?page=15
发标日期：2017-07-18,http://www.yidai.com/invest/a201707627236.html,"74,000.00 元",https://www.yidai.com/invest/index.html?page=15
发标日期：2017-07-18,http://www.yidai.com/invest/a201707626863.html,"57,000.00 元",https://www.yidai.com/invest/index.html?page=15
发标日期：2017-07-18,http://www.yidai.com/invest/a201707626076.html,"97,000.00 元",https://www.yidai.com/invest/index.html?page=15
发标日期：2017-07-18,http://www.yidai.com/invest/a201707625496.html,"55,000.00 元",https://www.yidai.com/invest/index.html?page=15
发标日期：2017-07-19,http://www.yidai.com/invest/a201707625081.html,"200,000.00 元",https://www.yidai.com/invest/index.html?page=15
